Financial_ID,Location_ID,Location_Name,Date,Year,Month,Period,Total_Revenue,Revenue_Diagnostic,Revenue_Preventive,Revenue_Restorative,Revenue_Endodontic,Revenue_Periodontic,Revenue_Prosthodontic,Revenue_Oral_Surgery,Revenue_Orthodontic,Revenue_Implant,Revenue_Adjunctive,Total_Expenses,Labor_Clinical,Labor_Administrative,Supplies_Clinical,Supplies_Office,Rent_Lease,Utilities,Equipment_Costs,Marketing,Insurance,Professional_Fees,Continuing_Education,Lab_Fees,Software_IT,Travel,Miscellaneous,EBITDA,EBITDA_Margin,Labor_Cost_Percentage,Supply_Cost_Percentage,Total_AR,AR_Current,AR_31_60,AR_61_90,AR_91_Plus,DSO,Total_Claims_Submitted,Claims_Outstanding,Claims_Denied,Avg_Days_To_Payment,Collections_Expected,Collections_Actual,Collection_Rate,Total_Procedures,Completed_Procedures,Cancelled_Procedures,Total_Patient_Visits,New_Patients,Returning_Patients,Patient_Retention_Rate,Revenue_Per_Patient,Chair_Capacity,Total_Chair_Hours,Used_Chair_Hours,Chair_Utilization,Payor_Delta_Dental,Payor_Cigna_Dental,Payor_Aetna,Payor_MetLife,Payor_Guardian,Payor_United_Healthcare,Payor_Self_Pay,Treatment_Plans_Presented,Treatment_Plans_Accepted,Treatment_Plans_Completed,Case_Acceptance_Rate,Treatment_Completion_Rate,Revenue_Per_Square_Foot,Marketing_ROI,Operating_Cash_Flow,Revenue_MoM_Change,Revenue_YoY_Change,EBITDA_MoM_Change,EBITDA_YoY_Change
"FIN-LOC003-202408","LOC003","East Valley Dental Care","2024-08-01",2024,8,"2024-08",96795,23992,21510,16546,7446,827,5791,0,4964,9100,6618,143667,71804,23935,7744,968,7272,1936,3872,5808,3872,3872,968,6776,1936,968,1936,-46872,"-0.4842","0.9891","0.0900",103248,65046,25812,8260,7227,"32.0",516,170,15,38,87116,47250,"0.4881",140,117,23,98,0,98,"0.7500","987.70",3,528,150,"0.2837",6618,21510,12410,10755,12410,0,33092,46,36,32,"0.7826","0.8889","40.33","2.50",-96417,"0.2371","0.4544","-0.0448","-0.2746"
"FIN-LOC003-202409","LOC003","East Valley Dental Care","2024-09-01",2024,9,"2024-09",64762,24746,14216,8424,5265,1053,3159,0,1053,4739,2106,116293,63794,21265,4533,648,7272,1295,3238,1943,1943,1295,648,5181,1295,648,1295,-51531,"-0.7957","1.3134","0.0800",79873,48723,16773,9585,5591,"37.0",345,124,17,36,58286,31464,"0.4858",148,123,25,100,3,97,"0.8700","647.62",3,528,114,"0.2150",12110,10004,4212,2633,13163,0,22640,42,32,27,"0.7619","0.8438","26.98","5.00",-84829,"-0.3309","0.5827","0.0994","-0.2382"
"FIN-LOC003-202410","LOC003","East Valley Dental Care","2024-10-01",2024,10,"2024-10",101933,25842,17228,20817,10768,2154,9332,0,3589,9332,2871,150944,72533,24178,8155,1019,7344,3058,5097,7135,4077,3058,1019,9174,2039,1019,2039,-49011,"-0.4808","0.9488","0.0900",152900,88682,33638,12232,12232,"45.0",544,180,16,30,91740,56592,"0.5552",153,142,11,107,0,107,"0.9000","952.64",3,528,153,"0.2896",9332,16510,15792,7178,17228,0,35892,46,30,26,"0.6522","0.8667","42.47","2.14",-94352,"0.5740","1.8879","-0.0489","-0.3695"
"FIN-LOC003-202411","LOC003","East Valley Dental Care","2024-11-01",2024,11,"2024-11",89225,23923,19397,15517,7112,647,7112,0,1940,9698,3879,123732,62583,20861,5354,892,7272,1785,2677,5354,2677,2677,892,6246,1785,892,1785,-34507,"-0.3867","0.9352","0.0700",104096,59335,24983,8328,6246,"35.0",476,152,19,26,80303,43609,"0.4888",157,138,19,112,0,112,"0.8700","796.65",3,528,178,"0.3371",12931,15517,14871,5819,16811,0,23276,50,33,23,"0.6600","0.6970","37.18","2.50",-80123,"-0.1247","0.1006","-0.2959","-0.2493"
"FIN-LOC003-202412","LOC003","East Valley Dental Care","2024-12-01",2024,12,"2024-12",106318,33270,18081,20251,10849,2170,7956,0,5063,4340,4340,136794,67585,22528,6379,2126,7344,1063,4253,6379,3190,3190,1063,7442,2126,1063,1063,-30476,"-0.2866","0.8476","0.0800",109862,68114,24170,12085,8789,"31.0",567,181,23,34,95686,51288,"0.4824",179,147,32,109,0,109,"0.8300","975.39",3,528,139,"0.2632",15912,10849,15188,13742,7233,0,43395,51,36,26,"0.7059","0.7222","44.30","2.50",-85506,"0.1916","0.4322","-0.1168","-0.3266"
"FIN-LOC003-202501","LOC003","East Valley Dental Care","2025-01-01",2025,1,"2025-01",68798,20962,15050,11825,6450,2150,4837,0,537,4837,2150,125345,67861,22620,4128,1376,7344,2064,2064,2064,2752,2064,688,6192,1376,688,2064,-56547,"-0.8219","1.3152","0.0800",82558,46232,18163,6605,8256,"36.0",367,132,11,32,61918,30436,"0.4424",153,128,25,104,0,104,"0.8000","661.52",3,528,140,"0.2644",11825,7525,12362,5912,10750,0,20424,40,31,26,"0.7750","0.8387","28.67","5.00",-94909,"-0.3529","0.2620","0.8555","-0.0980"
"FIN-LOC003-202502","LOC003","East Valley Dental Care","2025-02-01",2025,2,"2025-02",73770,29313,16610,13191,3420,489,5863,0,1466,1466,1954,117678,61226,20409,3689,1475,7272,1475,2951,4426,2213,2213,738,5902,738,738,2213,-43908,"-0.5952","1.1066","0.0700",83606,51836,17557,6688,6688,"34.0",393,130,20,30,66393,30855,"0.4183",183,151,32,133,0,133,"0.7600","554.66",3,528,125,"0.2374",9771,8305,11725,8305,9282,0,26381,51,39,30,"0.7647","0.7692","30.74","2.50",-86823,"0.0723","0.6044","-0.2235","-0.3375"
"FIN-LOC003-202503","LOC003","East Valley Dental Care","2025-03-01",2025,3,"2025-03",139746,36334,24223,24223,11180,4658,10248,0,10248,14906,3727,158806,69632,23211,8385,1397,7272,4192,6987,5590,4192,5590,1397,13975,1397,1397,4192,-19060,"-0.1364","0.6644","0.0700",172353,108582,41365,17235,17235,"37.0",745,298,22,26,125771,60575,"0.4335",170,150,20,116,0,116,"0.8600","1204.71",3,528,130,"0.2458",23291,18633,16770,7453,23291,0,50309,55,39,32,"0.7091","0.8205","58.23","3.75",-98231,"0.8943","1.2316","-0.5659","-0.6879"
"FIN-LOC003-202504","LOC003","East Valley Dental Care","2025-04-01",2025,4,"2025-04",223467,20908,52386,48825,19484,13671,19989,12982,20035,10454,4733,89045,2831,944,13408,4469,7056,2235,11173,8939,6704,6704,2235,13408,2235,2235,4469,134422,"0.6015","0.0169","0.0800",238365,131101,50057,19069,11918,"32.0",1192,393,36,38,201120,198886,"0.8900",0,0,0,0,0,0,"0.8800","Infinity",3,528,459,"0.8700",67411,37413,24268,20223,18875,12583,42694,0,0,0,"NaN","NaN","93.11","3.75",109841,"0.5991","1.9652","-8.0526","-3.6137"
"FIN-LOC004-202001","LOC004","North Portland Family Dental","2020-01-01",2020,1,"2020-01",21856,5464,4553,2732,911,1821,1821,0,911,3643,0,108997,68424,22808,1530,437,8585,656,874,874,874,656,219,1967,437,219,437,-87141,"-3.9871","4.1742","0.0900",26956,15634,6739,2426,1348,"37.0",117,43,4,26,19670,16331,"0.7472",29,24,5,18,0,18,"0.8800","1214.22",4,704,392,"0.5568",0,7285,4553,911,911,0,8196,8,6,5,"0.7500","0.8333","8.41","3.75",-92666,0,0,0,0
"FIN-LOC004-202002","LOC004","North Portland Family Dental","2020-02-01",2020,2,"2020-02",14049,6764,2602,1561,1041,520,520,0,520,520,0,98761,63631,21210,983,140,8585,281,421,702,421,421,140,1124,281,140,281,-84712,"-6.0298","6.0389","0.0799",16859,9441,3540,1854,1349,"36.0",75,23,3,33,12644,10004,"0.7121",27,27,0,23,0,23,"0.8400","610.83",4,704,389,"0.5525",2602,1041,1561,2602,1561,0,4683,9,6,5,"0.6667","0.8333","5.40","3.00",-88757,"-0.3572",0,"-0.0279",0
"FIN-LOC004-202003","LOC004","North Portland Family Dental","2020-03-01",2020,3,"2020-03",23739,9711,1079,5395,2158,0,1079,0,2158,2158,0,112942,71389,23796,1899,475,8500,237,950,1424,475,712,237,1424,475,237,712,-89203,"-3.7577","4.0096","0.1000",29278,18738,7320,2342,2635,"37.0",127,42,5,34,21365,17193,"0.7242",22,22,0,15,0,15,"0.8000","1582.60",4,704,403,"0.5727",0,1079,0,8632,5395,0,8632,6,5,4,"0.8333","0.8000","9.13","2.50",-95749,"0.6897",0,"0.0530",0
"FIN-LOC004-202004","LOC004","North Portland Family Dental","2020-04-01",2020,4,"2020-04",2954,369,369,369,1108,369,0,0,0,0,369,105093,71408,23803,236,30,8670,59,118,148,59,118,30,266,59,30,59,-102139,"-34.5765","32.2312","0.0900",3348,2076,837,402,167,"34.0",16,6,1,27,2659,2454,"0.8308",18,8,10,4,0,4,"0.8100","738.50",4,704,496,"0.7050",739,369,1477,0,0,0,369,2,1,1,"0.5000","1.0000","1.14","2.99",-102639,"-0.8756",0,"0.1450",0
"FIN-LOC004-202005","LOC004","North Portland Family Dental","2020-05-01",2020,5,"2020-05",17891,7048,2711,2169,542,1084,1084,0,542,1626,1084,104971,67260,22420,1252,179,8670,179,895,537,537,537,179,1431,358,179,358,-87080,"-4.8673","5.0126","0.0800",23855,13359,5248,2147,2386,"40.0",95,35,4,32,16102,13118,"0.7332",40,33,7,26,0,26,"0.7800","688.12",4,704,386,"0.5488",2711,542,4337,2711,1626,0,5964,10,7,6,"0.7000","0.8571","6.88","5.00",-91853,"5.0565",0,"-0.1474",0
"FIN-LOC004-202006","LOC004","North Portland Family Dental","2020-06-01",2020,6,"2020-06",8181,2045,2045,511,0,511,2045,0,0,0,1023,106040,70634,23545,654,164,8670,164,327,245,245,164,82,736,164,82,164,-97859,"-11.9617","11.5119","0.1000",8454,5241,1860,1014,592,"31.0",44,14,2,25,7363,6236,"0.7623",23,16,7,14,0,14,"0.8800","584.36",4,704,466,"0.6623",2557,1534,0,2045,0,0,2045,5,3,3,"0.6000","1.0000","3.15","5.01",-99804,"-0.5427",0,"0.1238",0
"FIN-LOC004-202007","LOC004","North Portland Family Dental","2020-07-01",2020,7,"2020-07",26502,15705,982,982,1963,0,0,0,2945,2945,982,114574,72464,24155,1590,265,8415,530,1325,1060,795,530,265,1855,530,265,530,-88072,"-3.3232","3.6457","0.0700",39753,23454,9938,4373,2385,"45.0",141,48,6,33,23852,18297,"0.6904",31,27,4,26,0,26,"0.7600","1019.31",4,704,367,"0.5212",4908,2945,3926,3926,3926,0,6871,9,6,4,"0.6667","0.6667","10.19","3.75",-96277,"2.2395",0,"-0.1000",0
"FIN-LOC004-202008","LOC004","North Portland Family Dental","2020-08-01",2020,8,"2020-08",12925,5170,2585,0,1034,517,1034,0,0,1551,1034,107841,70496,23499,905,259,8415,259,388,776,388,388,129,1034,388,129,388,-94916,"-7.3436","7.2723","0.0901",15079,9349,3619,1357,905,"35.0",69,27,3,34,11633,10390,"0.8038",32,25,7,17,0,17,"0.8500","760.29",4,704,414,"0.5881",517,2585,0,1034,517,0,8272,5,3,2,"0.6000","0.6667","4.97","2.50",-97451,"-0.5123",0,"0.0777",0
"FIN-LOC004-202009","LOC004","North Portland Family Dental","2020-09-01",2020,9,"2020-09",6138,3069,1023,1023,0,341,341,0,0,341,0,101287,68060,22687,368,123,8330,123,184,246,123,184,61,491,123,61,123,-95149,"-15.5016","14.7845","0.0800",6547,4256,1637,524,655,"32.0",33,10,1,37,5524,4461,"0.7268",18,18,0,18,0,18,"0.8400","341.00",4,704,399,"0.5672",1023,1705,0,682,1023,0,1705,8,6,5,"0.7500","0.8333","2.36","3.74",-96826,"-0.5251",0,"0.0025",0
"FIN-LOC004-202010","LOC004","North Portland Family Dental","2020-10-01",2020,10,"2020-10",8077,2019,1514,2019,505,0,1010,0,0,0,1010,110327,73637,24546,646,81,8670,242,323,485,242,242,81,727,162,81,162,-102250,"-12.6594","12.1559","0.0900",8077,4765,1938,727,565,"30.0",43,13,1,31,7269,6602,"0.8174",23,16,7,11,0,11,"0.8500","734.27",4,704,479,"0.6800",0,2019,3534,0,0,0,2524,3,2,2,"0.6667","1.0000","3.11","2.50",-103725,"0.3159",0,"0.0746",0
"FIN-LOC004-202011","LOC004","North Portland Family Dental","2020-11-01",2020,11,"2020-11",15275,5455,3273,0,3273,1091,0,0,2182,0,0,97928,62945,20982,917,306,8500,306,611,611,458,458,153,1069,306,153,153,-82653,"-5.4110","5.4944","0.0801",22403,13890,5377,2240,1344,"44.0",81,27,4,31,13748,12559,"0.8222",20,14,6,6,0,6,"0.7700","2545.83",4,704,474,"0.6739",1091,0,5455,0,0,0,8729,2,2,2,"1.0000","1.0000","5.88","3.75",-85369,"0.8912",0,"-0.1917",0
"FIN-LOC004-202012","LOC004","North Portland Family Dental","2020-12-01",2020,12,"2020-12",23872,5305,2652,7957,0,884,1768,0,1768,1768,1768,112167,71126,23709,1671,477,8500,477,955,716,477,955,239,2148,239,239,239,-88295,"-3.6987","3.9726","0.0900",23872,13607,5013,2865,1671,"30.0",127,47,5,34,21485,17528,"0.7342",38,27,11,19,0,19,"0.7700","1256.42",4,704,425,"0.6038",1768,884,884,10610,0,0,9726,7,4,3,"0.5714","0.7500","9.18","5.00",-94639,"0.5628",0,"0.0683",0
"FIN-LOC004-202101","LOC004","North Portland Family Dental","2021-01-01",2021,1,"2021-01",17444,4361,4984,2492,1246,1869,623,0,623,1246,0,100679,64029,21343,1047,349,8330,349,698,1221,349,523,174,1221,349,174,523,-83235,"-4.7716","4.8941","0.0800",24422,14653,5373,2686,1221,"42.0",93,34,3,31,15700,13163,"0.7546",34,28,6,20,0,20,"0.8900","872.20",4,704,355,"0.5046",623,2492,1869,0,3738,0,8722,7,4,3,"0.5714","0.7500","6.71","2.14",-87516,"-0.2693","-0.2019","-0.0573","-0.0448"
"FIN-LOC004-202102","LOC004","North Portland Family Dental","2021-02-01",2021,2,"2021-02",17291,6288,1572,2358,1572,3144,786,0,1572,0,0,98522,62264,20755,1383,346,8585,346,692,692,519,519,173,1556,346,173,173,-81231,"-4.6979","4.8013","0.1000",17291,11239,3458,1383,1383,"30.0",92,31,3,28,15562,12239,"0.7078",29,22,7,19,0,19,"0.8000","910.05",4,704,394,"0.5600",1572,0,4716,3930,3144,0,3930,9,6,5,"0.6667","0.8333","6.65","3.75",-86283,"-0.0088","0.2308","-0.0241","-0.0411"
"FIN-LOC004-202103","LOC004","North Portland Family Dental","2021-03-01",2021,3,"2021-03",10943,3456,1728,2304,576,576,2304,0,0,0,0,112162,74300,24767,766,219,8500,328,438,657,328,219,109,766,328,109,328,-101219,"-9.2497","9.0530","0.0900",12402,7317,2604,992,620,"34.0",58,19,2,35,9849,7863,"0.7185",22,19,3,19,0,19,"0.7700","575.95",4,704,374,"0.5315",0,4032,0,1728,1152,0,4032,7,5,4,"0.7143","0.8000","4.21","2.50",-104299,"-0.3671","-0.5390","0.2461","0.1347"
"FIN-LOC004-202104","LOC004","North Portland Family Dental","2021-04-01",2021,4,"2021-04",19587,2880,2880,8065,2304,1152,1152,0,0,576,576,111053,71626,23875,979,392,8500,588,588,783,783,392,196,1371,392,196,392,-91466,"-4.6697","4.8757","0.0700",19587,11752,4309,2350,1763,"30.0",104,38,3,26,17628,14095,"0.7196",42,34,8,27,0,27,"0.8000","725.44",4,704,376,"0.5346",3457,1728,3457,3457,2304,0,5185,12,9,8,"0.7500","0.8889","7.53","3.75",-96958,"0.7899","5.6307","-0.0964","-0.1045"
"FIN-LOC004-202105","LOC004","North Portland Family Dental","2021-05-01",2021,5,"2021-05",16790,6499,1625,3791,1083,0,542,0,542,542,2166,104925,67596,22532,1343,336,8415,336,504,504,504,504,168,1343,168,168,504,-88135,"-5.2493","5.3680","0.1000",24625,14282,5418,2955,2463,"44.0",90,35,4,30,15111,11740,"0.6992",36,31,5,26,0,26,"0.8600","645.77",4,704,368,"0.5232",2166,0,1083,5958,1083,0,6499,12,7,6,"0.5833","0.8571","6.46","5.00",-93185,"-0.1428","-0.0615","-0.0364","0.0121"
"FIN-LOC004-202106","LOC004","North Portland Family Dental","2021-06-01",2021,6,"2021-06",11891,3201,3201,2744,0,457,915,0,0,1372,0,109121,71834,23945,713,119,8585,238,595,713,238,357,119,1189,238,119,119,-97230,"-8.1768","8.0547","0.0700",17044,10226,3750,1875,1534,"43.0",63,24,2,25,10702,9275,"0.7800",36,26,10,23,0,23,"0.8700","517.00",4,704,347,"0.4927",1372,457,2287,1372,0,0,6403,9,6,4,"0.6667","0.6667","4.57","2.50",-99846,"-0.2918","0.4535","0.1032","-0.0064"
"FIN-LOC004-202107","LOC004","North Portland Family Dental","2021-07-01",2021,7,"2021-07",13086,3965,3965,1190,1586,397,793,0,0,397,793,111586,73261,24420,916,131,8670,131,654,654,523,262,131,1047,262,131,393,-98500,"-7.5271","7.4645","0.0800",19629,11581,4122,2355,1178,"45.0",70,27,2,40,11777,8986,"0.6867",42,33,9,23,0,23,"0.8700","568.96",4,704,347,"0.4933",1983,0,1586,4362,0,0,5155,10,8,6,"0.8000","0.7500","5.03","3.00",-102600,"0.1005","-0.5062","0.0131","0.1184"
"FIN-LOC004-202108","LOC004","North Portland Family Dental","2021-08-01",2021,8,"2021-08",21855,3544,3544,7088,1772,2363,1181,0,591,591,1181,113258,71847,23949,1311,219,8500,656,874,874,874,656,219,2186,437,219,437,-91403,"-4.1822","4.3833","0.0700",26226,15736,6294,2885,2623,"36.0",117,46,4,38,19670,13130,"0.6008",46,37,9,31,0,31,"0.8400","705.00",4,704,333,"0.4731",1772,1772,9451,3544,1772,0,3544,10,7,5,"0.7000","0.7143","8.41","3.75",-100128,"0.6701","0.6909","-0.0721","-0.0370"
"FIN-LOC004-202109","LOC004","North Portland Family Dental","2021-09-01",2021,9,"2021-09",27439,6860,4116,4802,2744,2744,2058,0,686,1372,2058,110081,68286,22762,1921,549,8330,274,1098,1098,549,1098,274,2470,549,274,549,-82642,"-3.0118","3.3182","0.0900",29268,18732,5854,2341,2049,"32.0",146,45,4,28,24695,16485,"0.6008",44,40,4,33,0,33,"0.8300","831.48",4,704,257,"0.3648",4802,3430,5488,0,4116,0,9604,14,9,7,"0.6429","0.7778","10.55","3.75",-93596,"0.2555","3.4703","-0.0959","-0.1314"
"FIN-LOC004-202110","LOC004","North Portland Family Dental","2021-10-01",2021,10,"2021-10",19733,5116,4385,5116,0,731,1462,0,731,2193,0,112037,71141,23714,1381,395,8500,395,987,1381,395,789,197,1973,395,197,197,-92304,"-4.6776","4.8069","0.0900",24995,13997,5499,2749,2000,"38.0",105,35,3,35,17760,14959,"0.7581",38,27,11,23,0,23,"0.8700","857.96",4,704,416,"0.5904",4385,3654,0,2923,2193,0,6578,9,6,5,"0.6667","0.8333","7.59","2.14",-97078,"-0.2808","1.4431","0.1169","-0.0973"
"FIN-LOC004-202111","LOC004","North Portland Family Dental","2021-11-01",2021,11,"2021-11",16730,5413,3936,2952,492,492,492,0,492,1476,984,102305,65209,21736,1338,335,8500,502,669,1171,335,335,167,1171,335,167,335,-85575,"-5.1151","5.1970","0.1000",17288,9681,3976,1729,1383,"31.0",89,30,4,33,15057,11788,"0.7046",37,34,3,27,0,27,"0.8800","619.63",4,704,294,"0.4179",0,492,1968,1968,1968,0,10333,9,6,4,"0.6667","0.6667","6.43","2.14",-90517,"-0.1522","0.0953","-0.0729","0.0354"
"FIN-LOC004-202112","LOC004","North Portland Family Dental","2021-12-01",2021,12,"2021-12",10011,3797,2071,2071,690,0,0,0,0,690,690,108504,71798,23933,601,200,8670,300,400,501,400,200,100,801,300,100,200,-98493,"-9.8385","9.5626","0.0800",12347,7902,2469,1111,864,"37.0",53,18,3,27,9010,6877,"0.6869",36,29,7,24,0,24,"0.7700","417.13",4,704,410,"0.5819",690,3452,0,2071,1036,0,2762,9,6,4,"0.6667","0.6667","3.85","3.00",-101627,"-0.4016","-0.5806","0.1510","0.1155"
"FIN-LOC004-202201","LOC004","North Portland Family Dental","2022-01-01",2022,1,"2022-01",34173,11619,7518,6835,0,1367,4784,0,1367,683,0,110891,65708,21903,2734,342,8585,683,1025,1709,1025,1367,342,3076,1025,342,1025,-76718,"-2.2450","2.5637","0.0900",36451,20413,7655,2916,1823,"32.0",182,64,4,32,30756,21771,"0.6371",55,50,5,33,0,33,"0.8900","1035.55",4,704,312,"0.4433",5468,2050,2050,7518,3417,0,13669,12,8,6,"0.6667","0.7500","13.14","3.00",-89120,"2.4135","0.9590","-0.2211","-0.0783"
"FIN-LOC004-202202","LOC004","North Portland Family Dental","2022-02-01",2022,2,"2022-02",40098,9002,5728,8183,6547,1637,2455,0,1637,3273,1637,107901,62885,20962,2406,401,8415,802,1604,1604,802,802,401,4010,1203,401,1203,-67803,"-1.6909","2.0911","0.0700",56137,30875,14034,4491,3368,"42.0",214,81,6,25,36088,24373,"0.6078",56,49,7,40,0,40,"0.7600","1002.45",4,704,339,"0.4822",7365,4092,2455,10638,4092,0,11457,14,11,10,"0.7857","0.9091","15.42","3.75",-83528,"0.1734","1.3190","-0.1162","-0.1653"
"FIN-LOC004-202203","LOC004","North Portland Family Dental","2022-03-01",2022,3,"2022-03",33320,11945,6287,3143,2515,629,5029,0,629,1886,1257,120965,74667,24889,2332,333,8415,666,1333,1999,1000,666,333,2666,1000,333,333,-87645,"-2.6304","2.9879","0.0800",37763,23791,8308,3399,2643,"34.0",178,68,5,34,29988,18869,"0.5663",59,53,6,44,0,44,"0.8100","757.27",4,704,274,"0.3889",9430,2515,2515,4401,6915,0,7544,14,9,8,"0.6429","0.8889","12.82","2.50",-102096,"-0.1690","2.0449","0.2926","-0.1341"
"FIN-LOC004-202204","LOC004","North Portland Family Dental","2022-04-01",2022,4,"2022-04",14029,5817,1369,4106,1027,342,0,0,342,342,684,108528,70878,23626,1122,140,8415,140,701,701,421,421,140,1122,421,140,140,-94499,"-6.7360","6.7363","0.0900",18238,10213,4377,2006,1277,"39.0",75,25,2,26,12626,8131,"0.5796",52,41,11,36,0,36,"0.8300","389.69",4,704,315,"0.4469",2053,2395,342,3764,3080,0,2395,14,8,6,"0.5714","0.7500","5.40","3.00",-100397,"-0.5790","-0.2838","0.0782","0.0332"
"FIN-LOC004-202205","LOC004","North Portland Family Dental","2022-05-01",2022,5,"2022-05",36731,9948,6887,4591,1530,3061,3826,0,1530,4591,765,117741,69259,23086,2571,735,8500,735,1837,2571,1469,1469,367,2938,1102,367,735,-81010,"-2.2055","2.5141","0.0900",53872,32862,11852,6465,4310,"44.0",196,73,10,35,33058,25594,"0.6968",58,48,10,34,0,34,"0.7800","1080.32",4,704,251,"0.3572",4591,3826,3061,3061,765,0,21426,13,9,8,"0.6923","0.8889","14.13","2.14",-92147,"1.6182","1.1877","-0.1427","-0.0808"
"FIN-LOC004-202206","LOC004","North Portland Family Dental","2022-06-01",2022,6,"2022-06",14943,6973,2491,996,1494,0,498,0,498,996,996,109817,72242,24081,897,149,8415,299,598,448,299,299,149,1494,149,149,149,-94874,"-6.3491","6.4460","0.0700",16935,9484,4234,1863,1016,"34.0",80,28,3,34,13449,10690,"0.7154",33,30,3,28,0,28,"0.7800","533.68",4,704,328,"0.4662",1494,996,1992,2989,1992,0,5479,10,6,5,"0.6000","0.8333","5.75","5.00",-99127,"-0.5932","0.2567","0.1711","-0.0242"
"FIN-LOC004-202207","LOC004","North Portland Family Dental","2022-07-01",2022,7,"2022-07",28604,7334,6601,5134,3667,0,2934,0,733,2200,0,107938,66213,22071,2002,286,8500,572,1430,1716,858,572,286,1716,572,286,858,-79334,"-2.7735","3.0864","0.0800",38139,23646,9153,4577,3433,"40.0",153,49,6,34,25744,17174,"0.6004",51,39,12,32,0,32,"0.7900","893.88",4,704,323,"0.4584",4401,2934,5867,2934,5867,0,6601,15,11,8,"0.7333","0.7273","11.00","2.50",-90764,"0.9142","1.1858","-0.1638","-0.1946"
"FIN-LOC004-202208","LOC004","North Portland Family Dental","2022-08-01",2022,8,"2022-08",44531,14844,8594,4687,3125,1562,6250,0,2344,2344,781,126947,74538,24846,3117,891,8415,1336,1336,2672,1336,1336,445,3562,1336,445,1336,-82416,"-1.8508","2.2318","0.0900",59375,38594,11875,6531,5344,"40.0",237,83,9,27,40078,23486,"0.5274",68,57,11,45,0,45,"0.7900","989.58",4,704,246,"0.3493",10156,10156,7031,7812,3125,0,6250,18,13,11,"0.7222","0.8462","17.13","2.50",-103461,"0.5568","1.0376","0.0388","-0.0983"
"FIN-LOC004-202209","LOC004","North Portland Family Dental","2022-09-01",2022,9,"2022-09",44929,8521,3873,12394,5422,775,5422,0,0,6197,2324,116799,67745,22582,2696,899,8500,899,1797,2246,1348,1348,449,4044,449,449,1348,-71870,"-1.5996","2.0104","0.0800",44929,25160,9884,5391,3145,"30.0",240,82,10,27,40436,28036,"0.6240",66,58,8,48,0,48,"0.8800","936.02",4,704,270,"0.3840",6197,10070,7746,1549,7746,0,11620,14,10,8,"0.7143","0.8000","17.28","3.00",-88763,"0.0089","0.6374","-0.1280","-0.1303"
"FIN-LOC004-202210","LOC004","North Portland Family Dental","2022-10-01",2022,10,"2022-10",67469,20584,11435,9148,2287,1144,6861,0,8005,5718,2287,129351,70397,23466,5398,1349,8500,1349,2699,2699,2024,2024,675,5398,1349,675,1349,-61882,"-0.9172","1.3912","0.1000",85461,51277,19656,6837,8546,"38.0",360,126,11,32,60722,43050,"0.6381",73,59,14,51,0,51,"0.7800","1322.92",4,704,246,"0.3488",10292,6861,3431,12579,10292,0,24014,18,12,9,"0.6667","0.7500","25.95","3.75",-86301,"0.5017","2.4191","-0.1390","-0.3296"
"FIN-LOC004-202211","LOC004","North Portland Family Dental","2022-11-01",2022,11,"2022-11",30641,6726,4484,7473,3737,747,3737,0,747,2242,747,109730,65914,21971,2451,613,8670,613,919,2145,919,1226,306,2451,613,306,613,-79089,"-2.5811","2.8682","0.1000",43919,25912,9223,4392,3953,"43.0",163,60,3,32,27577,20108,"0.6563",51,41,10,30,0,30,"0.8600","1021.37",4,704,357,"0.5067",6726,4484,5231,3737,4484,0,5979,13,10,7,"0.7692","0.7000","11.79","2.14",-89622,"-0.5459","0.8315","0.2781","-0.0758"
"FIN-LOC004-202212","LOC004","North Portland Family Dental","2022-12-01",2022,12,"2022-12",34687,11149,6814,5575,1858,1239,1858,0,1858,1239,3097,120895,73954,24651,1734,694,8415,1041,1387,1734,694,1387,347,3469,347,347,694,-86208,"-2.4853","2.8427","0.0700",38156,22512,8776,3434,2289,"33.0",185,56,9,35,31218,19913,"0.5741",60,56,4,44,0,44,"0.8200","788.34",4,704,236,"0.3359",6194,4336,1858,4336,6194,0,11769,13,9,7,"0.6923","0.7778","13.34","3.00",-100982,"0.1320","2.4649","0.0900","-0.1247"
"FIN-LOC004-202301","LOC004","North Portland Family Dental","2023-01-01",2023,1,"2023-01",18623,6929,3898,3032,866,0,866,0,433,433,2165,107589,68236,22745,1304,372,8415,559,745,1117,372,745,186,1676,559,186,372,-88966,"-4.7772","4.8854","0.0900",27935,16761,6425,2794,1955,"45.0",99,35,4,38,16761,11978,"0.6432",62,43,19,35,0,35,"0.7700","532.09",4,704,245,"0.3476",1732,3898,1299,1299,1732,0,8662,13,8,6,"0.6154","0.7500","7.16","2.50",-95611,"-0.4631","-0.4550","0.0320","0.1596"
"FIN-LOC004-202302","LOC004","North Portland Family Dental","2023-02-01",2023,2,"2023-02",30045,7154,7869,6438,2861,1431,715,0,1431,2146,0,102695,61797,20599,2103,300,8585,901,1502,901,901,901,300,2103,901,300,601,-72650,"-2.4180","2.7424","0.0800",43065,25408,10336,3876,3876,"43.0",160,56,6,37,27041,19660,"0.6543",48,42,6,33,0,33,"0.8700","910.45",4,704,245,"0.3474",2861,5723,1431,1431,3577,0,15023,15,12,10,"0.8000","0.8333","11.56","5.00",-83035,"0.6133","-0.2507","-0.1834","0.0715"
